Player,Pos,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Pick,draft_year,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
Darrell Scott,RB,72.0,231.0,4.68,31.5,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,84.0,15.0,1.0,169.0,11.3,153.0,56.0,5.0,814.0,5.3
Davin Meggett,RB,68.0,211.0,4.5,35.0,23.0,118.0,7.14,4.32,0.0,0.0,2012.0,17.0,17.0,1.0,141.0,8.3,171.0,47.0,4.0,896.0,5.2
Lamar Miller,RB,71.0,212.0,4.34,33.0,0.0,0.0,0.0,0.0,1.0,97.0,2012.0,16.0,17.0,1.0,85.0,5.0,227.0,79.0,9.0,1272.0,5.6
Alfred Morris,RB,70.0,219.0,4.63,35.5,16.0,117.0,7.01,4.19,1.0,173.0,2012.0,31.0,14.0,1.0,133.0,9.5,214.0,48.0,9.0,1114.0,5.2
Bernard Pierce,RB,72.0,218.0,4.45,36.5,17.0,123.0,7.07,4.28,1.0,84.0,2012.0,37.0,3.0,0.0,52.0,17.3,249.0,53.0,24.0,1292.0,5.2
Isaiah Pead,RB,70.0,197.0,4.39,33.0,0.0,116.0,6.95,4.32,1.0,50.0,2012.0,69.0,39.0,3.0,319.0,8.2,237.0,65.0,12.0,1259.0,5.3
Devonta Freeman,RB,68.0,206.0,4.58,31.5,0.0,118.0,7.11,4.26,1.0,103.0,2014.0,48.0,22.0,1.0,278.0,12.6,173.0,60.0,14.0,1016.0,5.9
Tim Cornett,RB,72.0,209.0,4.48,34.5,0.0,125.0,7.01,4.26,0.0,0.0,2014.0,20.0,30.0,0.0,164.0,5.5,264.0,75.0,15.0,1284.0,4.9
David Fluellen,RB,71.0,224.0,4.72,36.5,0.0,120.0,6.9,0.0,0.0,0.0,2014.0,28.0,27.0,0.0,222.0,8.2,167.0,66.0,10.0,1121.0,6.7
Ka'Deem Carey,RB,69.0,207.0,4.69,32.5,19.0,115.0,7.08,4.38,1.0,117.0,2014.0,24.0,26.0,1.0,173.0,6.7,349.0,58.0,19.0,1885.0,5.4
Alfred Blue,RB,74.0,223.0,4.63,32.0,13.0,121.0,7.15,4.5,1.0,181.0,2014.0,22.0,5.0,0.0,62.0,12.4,71.0,17.0,1.0,343.0,4.8
Antonio Andrews,RB,70.0,225.0,4.82,29.5,20.0,106.0,7.24,4.49,0.0,0.0,2014.0,60.0,41.0,0.0,478.0,11.7,267.0,65.0,16.0,1730.0,6.5
George Atkinson,RB,73.0,218.0,4.48,38.0,19.0,121.0,7.07,4.46,0.0,0.0,2014.0,16.0,7.0,0.0,51.0,7.3,93.0,80.0,3.0,555.0,6.0
Kapri Bibbs,RB,69.0,212.0,4.67,29.0,24.0,106.0,0.0,0.0,0.0,0.0,2014.0,14.0,8.0,0.0,59.0,7.4,281.0,85.0,31.0,1741.0,6.2
Tyler Gaffney,RB,71.0,220.0,4.49,36.5,0.0,116.0,6.78,4.18,1.0,204.0,2014.0,23.0,15.0,1.0,86.0,5.7,330.0,69.0,21.0,1709.0,5.2
Carlos Hyde,RB,72.0,230.0,4.62,34.5,19.0,114.0,0.0,0.0,1.0,57.0,2014.0,25.0,16.0,3.0,147.0,9.2,208.0,55.0,15.0,1521.0,7.3
Storm Johnson,RB,72.0,209.0,4.6,35.5,16.0,118.0,0.0,0.0,1.0,222.0,2014.0,33.0,30.0,3.0,260.0,8.7,213.0,73.0,14.0,1139.0,5.3
Marion Grice,RB,72.0,208.0,4.67,0.0,0.0,0.0,0.0,0.0,1.0,201.0,2014.0,32.0,50.0,6.0,438.0,8.8,191.0,40.0,14.0,996.0,5.2
Jeremy Hill,RB,73.0,233.0,4.56,29.0,20.0,113.0,0.0,0.0,1.0,55.0,2014.0,30.0,18.0,0.0,181.0,10.1,203.0,69.0,16.0,1401.0,6.9
Joseph Randle,RB,72.0,204.0,4.63,35.0,0.0,123.0,0.0,0.0,1.0,151.0,2013.0,21.0,28.0,0.0,224.0,8.0,274.0,69.0,14.0,1417.0,5.2
Theo Riddick,RB,70.0,201.0,4.68,32.0,0.0,118.0,0.0,0.0,1.0,199.0,2013.0,24.0,36.0,2.0,370.0,10.3,190.0,55.0,5.0,917.0,4.8
Robbie Rouse,RB,66.0,190.0,4.8,34.0,15.0,114.0,6.97,4.25,0.0,0.0,2013.0,25.0,63.0,2.0,435.0,6.9,282.0,94.0,12.0,1490.0,5.3
Eddie Lacy,RB,71.0,231.0,4.55,0.0,0.0,0.0,0.0,0.0,1.0,61.0,2013.0,27.0,22.0,2.0,189.0,8.6,204.0,73.0,17.0,1322.0,6.5
Onterio McCalebb,RB,70.0,168.0,4.34,34.0,0.0,121.0,0.0,0.0,0.0,0.0,2013.0,34.0,18.0,0.0,132.0,7.3,94.0,43.0,6.0,570.0,6.1
Christine Michael,RB,70.0,220.0,4.54,43.0,27.0,125.0,6.69,4.02,1.0,62.0,2013.0,16.0,8.0,0.0,48.0,6.0,88.0,40.0,12.0,417.0,4.7
Spencer Ware,RB,70.0,228.0,4.62,0.0,0.0,0.0,0.0,0.0,1.0,194.0,2013.0,38.0,18.0,1.0,230.0,12.8,94.0,30.0,1.0,367.0,3.9
Kerwynn Williams,RB,68.0,195.0,4.48,35.0,17.0,118.0,7.15,4.15,1.0,230.0,2013.0,86.0,45.0,5.0,697.0,15.5,218.0,86.0,15.0,1512.0,6.9
George Winn,RB,70.0,218.0,4.75,34.5,22.0,119.0,0.0,0.0,0.0,0.0,2013.0,30.0,15.0,0.0,128.0,8.5,243.0,58.0,13.0,1334.0,5.5
Cierre Wood,RB,71.0,213.0,4.56,37.5,16.0,124.0,0.0,0.0,0.0,0.0,2013.0,9.0,5.0,0.0,25.0,5.0,114.0,68.0,4.0,742.0,6.5
Zac Stacy,RB,68.0,216.0,4.55,33.0,27.0,122.0,6.7,4.17,1.0,160.0,2013.0,72.0,10.0,0.0,205.0,20.5,207.0,90.0,10.0,1141.0,5.5
Stepfan Taylor,RB,69.0,214.0,4.76,30.0,17.0,110.0,7.13,4.5,1.0,140.0,2013.0,40.0,41.0,2.0,287.0,7.0,322.0,59.0,13.0,1530.0,4.8
Terrance Ganaway,RB,71.0,239.0,4.61,37.5,0.0,119.0,7.15,4.25,1.0,202.0,2012.0,17.0,6.0,1.0,52.0,8.7,250.0,89.0,21.0,1547.0,6.2
Charles Scott,RB,71.0,238.0,4.68,30.5,0.0,111.0,6.98,4.47,1.0,200.0,2010.0,16.0,8.0,1.0,54.0,6.8,116.0,34.0,4.0,542.0,4.7
C.J. Spiller,RB,71.0,196.0,4.37,0.0,18.0,0.0,0.0,0.0,1.0,9.0,2010.0,63.0,36.0,4.0,503.0,14.0,216.0,66.0,12.0,1212.0,5.6
James Starks,RB,74.0,218.0,4.5,36.0,15.0,119.0,6.89,4.23,1.0,193.0,2010.0,65.0,52.0,1.0,361.0,6.9,272.0,66.0,16.0,1333.0,4.9
Shawnbrey McNeal,RB,69.0,194.0,4.53,36.0,14.0,117.0,0.0,0.0,0.0,0.0,2010.0,46.0,31.0,2.0,283.0,9.1,236.0,58.0,12.0,1188.0,5.0
Lonyae Miller,RB,71.0,221.0,4.43,36.5,26.0,120.0,7.2,4.54,0.0,0.0,2010.0,17.0,9.0,0.0,38.0,4.2,68.0,33.0,4.0,354.0,5.2
Brandon Minor,RB,72.0,214.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,0.0,1.0,1.0,96.0,55.0,8.0,502.0,5.2
Ben Tate,RB,71.0,220.0,4.34,40.5,26.0,124.0,6.91,4.12,1.0,58.0,2010.0,19.0,20.0,0.0,105.0,5.3,263.0,60.0,10.0,1362.0,5.2
Matt Asiata,RB,71.0,229.0,4.77,30.0,22.0,104.0,7.09,4.37,0.0,0.0,2011.0,19.0,32.0,1.0,195.0,6.1,155.0,42.0,8.0,695.0,4.5
Damien Berry,RB,70.0,211.0,4.58,33.5,23.0,120.0,7.0,4.12,0.0,0.0,2011.0,32.0,10.0,1.0,97.0,9.7,190.0,42.0,5.0,899.0,4.7
Delone Carter,RB,69.0,222.0,4.54,37.0,27.0,120.0,6.92,4.07,1.0,119.0,2011.0,16.0,8.0,0.0,45.0,5.6,231.0,60.0,9.0,1233.0,5.3
Anthony Allen,RB,73.0,228.0,4.56,41.5,24.0,120.0,6.79,4.06,1.0,225.0,2011.0,50.0,3.0,1.0,88.0,29.3,240.0,48.0,7.0,1316.0,5.5
Keith Toston,RB,72.0,213.0,4.66,32.0,22.0,110.0,0.0,4.67,0.0,0.0,2010.0,47.0,25.0,1.0,261.0,10.4,227.0,69.0,11.0,1218.0,5.4
Keiland Williams,RB,71.0,233.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,20.0,4.0,0.0,22.0,5.5,70.0,25.0,4.0,368.0,5.3
Jonathan Dwyer,RB,71.0,229.0,4.64,33.0,15.0,107.0,7.56,4.67,1.0,188.0,2010.0,21.0,5.0,0.0,37.0,7.4,235.0,74.0,14.0,1395.0,5.9
LeGarrette Blount,RB,72.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,0.0,0.0,2010.0,7.0,2.0,0.0,13.0,6.5,22.0,30.0,2.0,82.0,3.7
Toby Gerhart,RB,72.0,231.0,4.5,38.0,22.0,118.0,6.94,4.25,1.0,51.0,2010.0,33.0,11.0,0.0,157.0,14.3,343.0,61.0,27.0,1871.0,5.5
Darius Marshall,RB,69.0,190.0,4.59,35.5,14.0,109.0,0.0,4.39,0.0,0.0,2010.0,7.0,12.0,0.0,27.0,2.3,227.0,80.0,11.0,1131.0,5.0
Ryan Mathews,RB,72.0,218.0,4.37,36.0,19.0,121.0,7.0,4.33,1.0,12.0,2010.0,27.0,11.0,0.0,122.0,11.1,276.0,77.0,19.0,1808.0,6.6
